2017/10/02 00:08:00,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 00:17:49,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 00:27:41,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 00:37:31,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 00:47:20,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 00:57:11,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 01:07:01,29.0,45.0,0,0,0,0,0,0,0,0
2017/10/02 01:16:50,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 01:26:41,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 01:36:31,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 01:46:20,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 01:56:11,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 02:06:01,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 02:15:50,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 02:25:41,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 02:35:31,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 02:44:51,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 02:54:42,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 03:04:31,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 03:14:22,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 03:24:12,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 03:34:01,29.0,45.1,0,0,0,0,0,0,0,0
2017/10/02 03:43:52,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 03:53:42,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 04:03:31,29.0,45.0,0,0,0,0,0,0,0,0
2017/10/02 04:13:22,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 04:23:12,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 04:33:01,29.0,45.3,0,0,0,0,0,0,0,0
2017/10/02 04:42:52,29.0,45.2,0,0,0,0,0,0,0,0
2017/10/02 04:52:42,29.0,45.2,0,0,0,0,0,0,0,0
2017/10/02 05:02:31,29.0,45.2,0,0,0,0,0,0,0,0
2017/10/02 05:12:22,29.0,45.0,0,0,0,0,0,0,0,0
2017/10/02 05:22:13,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 05:31:33,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 05:41:23,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 05:51:12,29.0,45.1,0,0,0,0,0,0,0,0
2017/10/02 06:01:03,29.0,45.1,0,0,0,0,0,0,0,0
2017/10/02 06:10:53,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 06:20:42,29.0,44.5,0,0,0,0,0,0,0,0
2017/10/02 06:30:33,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 06:40:23,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 06:50:12,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 07:00:03,29.0,44.9,0,0,0,0,0,0,0,0
2017/10/02 07:09:53,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 07:19:42,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 07:29:33,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 07:39:23,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 07:49:13,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 07:59:04,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 08:08:54,29.0,44.8,0,0,0,0,0,0,0,0
2017/10/02 08:18:14,29.0,44.7,0,0,0,0,0,0,0,0
2017/10/02 08:28:04,29.0,44.6,0,0,0,0,0,0,0,0
2017/10/02 08:37:53,29.0,45.7,0,0,0,0,0,0,0,0
2017/10/02 08:47:44,29.0,45.6,0,0,0,0,0,0,0,0
2017/10/02 08:57:34,29.0,45.8,0,0,0,0,0,0,0,0
2017/10/02 09:07:23,29.0,46.0,0,0,0,0,0,0,0,0
2017/10/02 09:17:14,29.0,46.3,0,0,0,0,0,0,0,0
2017/10/02 10:21:10,29.0,47.2,0,0,0,0,0,0,0,0
2017/10/02 10:30:59,29.0,47.9,0,0,0,0,0,0,0,0
2017/10/02 10:40:50,29.0,47.8,0,0,0,0,0,0,0,0
2017/10/02 10:58:49,29.0,47.6,0,0,0,0,0,0,0,0
2017/10/02 11:39:09,29.0,47.8,0,0,0,0,0,0,0,0
2017/10/02 11:48:58,29.0,48.6,0,0,0,0,0,0,0,0
2017/10/02 11:58:50,29.0,48.0,0,0,0,0,0,0,0,0
