2017/10/03 00:04:48,29.0,49.7,0,0,0,0,0,0,0,0
2017/10/03 00:14:38,29.0,49.4,0,0,0,0,0,0,0,0
2017/10/03 00:24:27,29.0,49.8,0,0,0,0,0,0,0,0
2017/10/03 00:34:18,29.0,50.1,0,0,0,0,0,0,0,0
2017/10/03 00:44:08,29.0,49.7,0,0,0,0,0,0,0,0
2017/10/03 00:53:57,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 01:03:48,29.0,49.6,0,0,0,0,0,0,0,0
2017/10/03 01:13:38,29.0,49.6,0,0,0,0,0,0,0,0
2017/10/03 01:22:58,29.0,49.4,0,0,0,0,0,0,0,0
2017/10/03 01:32:48,29.0,49.9,0,0,0,0,0,0,0,0
2017/10/03 01:42:37,29.0,49.4,0,0,0,0,0,0,0,0
2017/10/03 01:52:29,29.0,49.8,0,0,0,0,0,0,0,0
2017/10/03 02:02:19,29.0,49.7,0,0,0,0,0,0,0,0
2017/10/03 02:12:08,29.0,50.0,0,0,0,0,0,0,0,0
2017/10/03 02:21:59,29.0,49.5,0,0,0,0,0,0,0,0
2017/10/03 02:31:49,29.0,49.3,0,0,0,0,0,0,0,0
2017/10/03 02:41:38,29.0,49.3,0,0,0,0,0,0,0,0
2017/10/03 02:51:29,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 03:01:19,29.0,49.7,0,0,0,0,0,0,0,0
2017/10/03 03:11:08,29.0,49.5,0,0,0,0,0,0,0,0
2017/10/03 03:20:59,29.0,49.5,0,0,0,0,0,0,0,0
2017/10/03 03:30:49,29.0,49.5,0,0,0,0,0,0,0,0
2017/10/03 03:40:38,29.0,49.2,0,0,0,0,0,0,0,0
2017/10/03 03:50:29,29.0,49.1,0,0,0,0,0,0,0,0
2017/10/03 04:00:19,29.0,49.1,0,0,0,0,0,0,0,0
2017/10/03 04:09:39,29.0,49.2,0,0,0,0,0,0,0,0
2017/10/03 04:19:30,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 04:29:19,29.0,49.1,0,0,0,0,0,0,0,0
2017/10/03 04:39:10,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 04:49:00,29.0,49.2,0,0,0,0,0,0,0,0
2017/10/03 04:58:49,29.0,48.8,0,0,0,0,0,0,0,0
2017/10/03 05:08:40,29.0,49.5,0,0,0,0,0,0,0,0
2017/10/03 05:18:30,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 05:28:19,29.0,48.8,0,0,0,0,0,0,0,0
2017/10/03 05:38:10,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 05:48:00,29.0,48.9,0,0,0,0,0,0,0,0
2017/10/03 05:57:49,29.0,48.8,0,0,0,0,0,0,0,0
2017/10/03 06:07:40,29.0,48.9,0,0,0,0,0,0,0,0
2017/10/03 06:17:30,29.0,48.6,0,0,0,0,0,0,0,0
2017/10/03 06:27:19,29.0,48.1,0,0,0,0,0,0,0,0
2017/10/03 06:37:10,29.0,49.4,0,0,0,0,0,0,0,0
2017/10/03 06:47:01,29.0,49.7,0,0,0,0,0,0,0,0
2017/10/03 06:56:21,29.0,48.3,0,0,0,0,0,0,0,0
2017/10/03 07:06:11,29.0,48.6,0,0,0,0,0,0,0,0
2017/10/03 07:16:00,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 07:25:51,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 07:35:41,29.0,48.9,0,0,0,0,0,0,0,0
2017/10/03 07:45:30,29.0,49.0,0,0,0,0,0,0,0,0
2017/10/03 07:55:21,29.0,48.7,0,0,0,0,0,0,0,0
2017/10/03 08:05:11,29.0,48.1,0,0,0,0,0,0,0,0
2017/10/03 08:15:00,29.0,48.8,0,0,0,0,0,0,0,0
2017/10/03 08:24:51,29.0,48.6,0,0,0,0,0,0,0,0
2017/10/03 08:34:41,29.0,49.2,0,0,0,0,0,0,0,0
2017/10/03 08:44:30,29.0,48.3,0,0,0,0,0,0,0,0
2017/10/03 09:23:27,29.0,52.1,0,0,0,0,0,0,0,0
2017/10/03 09:33:16,29.0,51.7,0,0,0,0,0,0,0,0
2017/10/03 10:09:25,29.0,51.6,0,0,0,0,0,0,0,0
2017/10/03 10:19:14,29.0,52.1,0,0,0,0,0,0,0,0
